type	cv
family	1.000324047870516
family	0.6878019226497175
family	0.5151678599014428
family	0.30698254225607036
family	0.9418405287509193
family	1.0705717333546998
family	0.7745011756000872
family	0.32896900087695385
family	2.59243890487673
family	0.1836734693877551
family	0.26643577103599514
family	1.0669740020507528
family	2.377996092473089
family	0.6176463260732474
family	0.8906681348038881
family	0.3693767503791506
family	0.8301886792452831
family	0.6878255332145653
family	0.33471910123460524
family	0.3947017528263721
family	1.027063126585278
family	0.09147320339189785
family	0.397593021050298
family	1.1774695064536627
family	0.4918207569889083
family	1.7167466190780125
family	0.04060140450368789
family	0.7705000576535241
family	0.6636187325313261
family	0.5123199267047073
family	0.7611507572750916
family	0.46782049525335323
family	0.28015320111529257
family	0.42603256988260196
family	0.5216582549256136
family	0.4319256428824574
family	0.9381985804862897
family	0.5458647511340261
family	0.048237638894271996
family	0.4047229984413687
family	0.3396615266411144
family	0.3241361564549545
family	0.0999463307565011
family	0.14430750636460155
family	0.3043964156619589
family	0.5188917864181374
family	0.9598002155125367
family	1.7456657086480172
family	0.028304657943035313
family	0.36177631888789924
family	0.9865951165384611
family	0.9432965951513609
family	0.7035730465897072
family	0.4893533147600685
family	1.0027745891944244
family	0.2857142857142857
family	0.391304347826087
family	0.7674066001576145
family	0.5085978532769767
family	1.2519736488132462
family	0.1724137931034483
family	0.1410217256892234
family	0.7021276595744681
family	0.28703696943046897
family	0.06803013430498075
family	0.6668010721102073
family	1.3016340713151284
family	1.8105207658609668
family	0.291161615782696
family	0.8140899104346325
family	0.019230769230769232
family	0.5971127061872449
family	0.1891891891891892
family	0.9013262310670601
family	0.08277120315889322
family	1.4462615627192925
family	0.8868427479138475
family	1.6577175676051117
family	0.8381529811664137
family	0.27872399139382226
family	0.47745617443597294
family	0.25
family	1.0762080457098617
family	0.6603057126362561
family	1.0571800730411383
family	0.5293813524292498
family	0.4744596638278603
family	1.0261956075444962
family	0.9834068612078345
family	1.1303955899764093
family	0.46185569882162797
family	0.9355587040297563
family	0.44531796738378204
family	0.30707510941056215
family	0.45108536041210795
family	0.68957169983511
family	1.1514929096442343
family	0.41952353926806063
family	0.4733460082768164
family	0.3879002096024039
family	0.012048192771084338
family	0.5492957746478874
family	0.2781941691684833
family	0.08695652173913043
family	0.5162944896084016
family	0.4585888456284901
family	0.5281111314747116
family	0.3567085712801493
family	0.9957642903337115
family	0.3529292113742664
family	0.06422018348623854
family	0.3697863894746072
family	1.9965252137961114
family	0.4923494235305314
family	0.5772717775808199
family	0.052567211480337994
family	0.17858612520357325
family	0.6538852908079305
family	0.7934076181906481
family	1.5263160326821616
family	1.5960749073136078
family	0.06280742930213278
family	0.7274312911711087
family	0.02
family	0.9785874048773877
family	0.27030846576951056
family	1.099464626679046
family	0.0848528137423857
family	1.6571111784032406
family	0.5368381220528892
family	0.8280902761204704
family	1.0041906008611594
family	0.5268030001572912
family	0.5891890448605162
family	1.2496970064686286
family	0.38593213985178265
family	0.028155054514749176
family	0.33123109264426925
family	0.14285714285714285
family	0.07692307692307693
family	0.9905791278234645
family	0.9416924122958891
family	0.08571428571428572
family	1.0646475025822308
family	0.31112698372208086
family	0.5208282872553035
family	0.6734350297014738
family	1.6147883825683287
family	0.42354595516330085
family	0.12058163440406484
family	0.07071067811865475
family	0.23076923076923078
family	0.39678639891858947
family	0.8849495942272434
family	0.5435863419100144
family	1.529993156109539
family	0.11594202898550723
family	2.9563506464807943
family	0.8455277285598557
family	0.01790143749839361
family	0.6153846153846154
family	0.911708949878071
family	0.9241792758241737
family	0.45161290322580644
family	0.40958086373960856
family	2.2844587445132003
family	0.05454545454545454
family	0.4811532635418012
family	0.7830906154491598
family	0.10204081632653061
family	0.7977656345811989
family	0.675179804640987
family	0.6886412739037003
family	0.4030463530763126
family	0.8309593421946021
family	0.5357743663768341
family	0.25633161023588136
family	2.763624503994548
family	0.5453746998629351
family	0.5838092260041309
family	0.8403061010931534
family	0.6475854053723089
family	1.9838466696393857
family	0.4701892543276538
family	2.595113304059414
family	0.529150262212918
family	0.1779142425934969
family	0.7067307875870774
family	0.353531072416905
family	0.27003086243366087
family	0.6257568232164604
family	0.385694607919935
family	0.7558798891929622
family	0.2258862610417839
family	0.6563402876609172
family	0.38513165112644415
family	1.4230824078223199
family	0.02702702702702703
family	1.0833805988398197
family	0.23095303752904198
family	0.2997484084488638
family	0.9097031396610313
family	0.6546218801379647
family	1.7560786583358297
family	0.6665870360409059
family	0.24167904332106566
family	0.013333333333333334
family	0.4605156125453379
family	0.4159451654038515
family	0.2080927997466532
family	0.23292929262615683
family	0.10526315789473684
family	0.7553947704790956
family	0.5996989724630051
family	0.49622429109476657
family	4.354108152142006
family	0.4478949945010323
family	0.47261398681166455
family	0.573545457031212
family	0.7955126269227388
family	0.16930033632015132
family	0.5672678917675786
family	0.2477268307654235
family	0.10878565864408424
family	1.1997164129876396
family	0.8207325848849736
family	1.0265182698479287
family	0.16487352930799762
family	0.5642568745218
family	1.9020632558933337
family	0.5258442199376324
family	0.4169470050938698
family	0.3287671232876712
family	0.8215854686089594
family	0.9525185079083892
family	0.6763656929234068
family	0.5822764076813917
family	0.4864116015343693
family	0.4574643912298245
family	0.07624400821656308
family	0.4286109080824638
family	0.09835686181261073
family	1.3087244535389635
family	0.7114148656804349
family	0.5336037807985606
family	1.1812531905154273
family	0.7911142832691885
family	0.7548338871748982
family	0.339934634239519
family	0.25701196039900026
family	0.09101661204768641
family	1.849162710419712
family	1.3606761059009675
family	0.46399536776317857
family	0.8924695639705357
family	0.034482758620689655
family	0.02965541676654844
family	0.4003120530964792
family	0.4015865612546428
family	0.05439282932204212
family	0.1414213562373095
family	2.750545658651169
family	0.24135036772294344
family	1.9505407079827743
family	0.36363636363636365
family	0.5171502782875401
family	0.5680585134363708
family	0.3122659464843132
family	0.1111111111111111
family	0.86091546758112
family	0.23629055532712706
family	0.5120650819457896
family	0.22995097866628242
family	0.587394356884077
family	0.33219761168978335
family	0.05555555555555555
family	0.5860594827635934
family	0.4370620042840878
family	1.0910340459116197
family	0.5609964003459855
family	0.444618848053957
family	0.5155061390682111
family	0.3157894736842105
family	0.28112477989055346
family	0.2518462508335649
family	2.269601735448127
family	0.26288479065158604
family	0.9395684113992556
family	0.5959994469866974
family	0.15727726148440732
family	0.6403124237432849
family	0.44018759285565745
family	1.1802212738416866
family	0.9668871365287814
family	0.3953928167367179
family	0.6920464622440867
family	0.6061009489889893
family	0.46987951807228917
family	0.2916666666666667
family	0.6098310733297293
family	0.2963970427733387
family	0.4794025439447615
family	0.49022586884370417
family	2.0967542167299453
family	0.3679900360969936
family	1.78961856456859
family	0.21951219512195122
family	0.3219761467147131
family	0.6060742293599912
family	0.017543859649122806
family	1.3784873037838823
family	0.125
family	0.6329458519792176
family	0.12107391421622768
family	0.378775757381812
family	0.468548035802406
family	0.6981017002828225
family	1.4983934487840052
family	0.42105263157894735
family	0.3979557063769299
family	0.3578090447780039
family	0.40626189191377904
family	0.9656886104786777
family	0.5757575757575758
family	0.5021983398703133
family	0.4041111049253249
family	0.12598815766974242
family	0.3182960061732362
family	0.7711504359436029
family	0.5758156028347834
family	0.694682181528599
family	1.7564379741723322
family	0.18552211718450853
family	2.1680040744119156
family	0.33133745254403485
family	0.7461474583471143
family	0.7743929709835404
family	0.5262189999527795
family	0.44653861183884175
family	0.5812142622352148
family	0.6768704089620334
family	0.7767015553753249
family	0.5660377358490566
family	0.5079794168220901
family	0.46717298316658046
family	0.0967741935483871
family	0.16898056659208557
genus	1.6254781971629448
genus	0.6417691124429218
genus	0.7407406952320231
genus	0.15789473684210525
genus	0.3756322364836866
genus	1.0343150035520243
genus	0.9036237112696075
genus	0.7664148938281038
genus	0.1929768784449752
genus	0.4316335529068646
genus	0.5749967841433097
genus	0.15384615384615385
genus	0.961053714657927
genus	0.9225391314630806
genus	0.012345679012345678
genus	0.1185464231340188
genus	0.4833572164652158
genus	0.43514263457633695
genus	0.0689056691026052
genus	1.063245853979228
genus	0.3358673193411994
genus	0.4240334396630612
genus	0.05832118435198043
genus	0.24015670719479756
genus	0.40060103207779435
genus	0.19663138879951106
genus	0.02702702702702703
genus	1.47911042478789
genus	0.14764214899137093
genus	0.26687136389024535
genus	0.034482758620689655
genus	1.0152156165747706
genus	0.24324324324324326
genus	0.225
genus	0.24193548387096775
genus	0.1994314959646776
genus	0.4809494708122212
genus	0.2525381361380527
genus	0.683008922868636
genus	0.39716004024467694
genus	0.4387984965370288
genus	0.3211247349191997
genus	0.12424947970639309
genus	0.2725678413521705
genus	0.32663677689713094
genus	1.1225158446170416
genus	0.6279072626632487
genus	0.25806451612903225
genus	0.4689154047424053
genus	0.36531456944858465
genus	0.034338641253969786
genus	0.061224489795918366
genus	0.19047619047619047
genus	1.8341559498428892
genus	0.9647843742976401
genus	0.41379310344827586
genus	0.27638539919628335
genus	0.21697955376990574
genus	0.2720326011916791
genus	0.09090909090909091
genus	0.25
genus	0.6
genus	0.01823211376388292
genus	0.3046344907080075
genus	0.7900538663286789
genus	0.043411366218091385
genus	0.3142696805273545
genus	0.5198076567346811
genus	0.3914158665555757
genus	1.0186574253395364
genus	0.06451612903225806
genus	0.02965541676654844
genus	0.5364640938346434
genus	0.6337508976099248
genus	0.4576905713707061
genus	0.6907427092831662
genus	0.06780475983980594
genus	0.04444007201716646
genus	0.26909637027680644
genus	0.214247796568718
genus	0.43627434685060396
genus	0.746031746031746
genus	0.4850448114179962
genus	0.7169475470084795
genus	0.5383332428946408
genus	0.6853755777233987
genus	0.052378280087892415
genus	0.38361778274614844
genus	0.18766393795105632
genus	0.05775297554788428
genus	0.5640991476735796
genus	0.5769744379408163
genus	0.08108108108108109
genus	0.93624439446885
genus	0.02857142857142857
genus	0.47261398681166455
genus	0.2895365150028142
genus	0.026624888508512808
genus	0.4294554497465948
genus	0.8030313345509269
genus	0.621212577180567
genus	0.9405508653491353
genus	0.3924050632911392
genus	0.7125440445600754
genus	0.6156861113872084
genus	0.0967741935483871
genus	0.4489706220366883
genus	0.3679784820683217
genus	0.030303030303030304
genus	0.48448061990696883
genus	1.665692636254995
genus	0.17347216662217774
genus	0.6766157391488756
genus	0.7649363687861296
genus	2.7282757821626435
genus	0.10011465471587142
genus	0.3428635321261943
genus	0.1506849315068493
genus	0.40125305456019045
genus	0.46062048953256113
genus	0.5810078793718859
genus	0.49132003104932004
genus	0.5366197417632858
genus	0.7100909396953655
genus	0.9639157293284155
genus	0.4499151586620422
genus	0.021757131728816846
genus	0.2168069011336899
genus	0.76
genus	0.521944475498073
genus	0.45098039215686275
genus	0.5789003572142328
genus	0.38046071353106137
genus	0.014492753623188406
genus	1.018615785592978
genus	0.2680162171635305
genus	0.6231615368418324
genus	0.3783783783783784
genus	0.09421114395319916
genus	0.5367004166926894
genus	0.03001954690244722
genus	0.5261127958572501
genus	2.0079305055459513
genus	0.4313488164425826
genus	0.8911643498587348
genus	0.160694038245139
genus	0.13093073414159542
genus	1.0787207593904173
genus	0.26554799612209323
genus	0.06101064799668227
genus	0.31644509792379466
genus	0.8896409224371742
genus	0.12410517996839619
genus	0.4100310747407889
genus	0.05263157894736842
genus	1.0446140086278335
genus	0.05909090909090909
genus	0.3770491803278688
genus	0.377166294572942
genus	0.053130392870210964
genus	0.8846060268733992
genus	0.1111111111111111
genus	0.47873421792125287
genus	0.435142634576337
genus	0.3171198331796304
genus	0.375
genus	0.484189597281584
genus	0.7651214495708522
genus	0.689438057960709
genus	0.27505009510952416
genus	0.37023722100691414
genus	0.009365652730947648
genus	0.5108057251131882
genus	0.18749056655376883
genus	0.061224489795918366
genus	0.6254998001598402
genus	0.11180339887498948
genus	0.6842105263157895
genus	0.009345794392523364
genus	0.23809523809523808
genus	0.8938429736296378
genus	0.09503534093191304
genus	0.2540211585108481
genus	0.1702127659574468
genus	0.0625
genus	0.17920125115242952
genus	0.06894404998306235
genus	1.2330267032652045
genus	0.26337448559670784
genus	0.5707154649011923
genus	0.40196654534415394
genus	0.7137681456755094
genus	0.32686555825964336
genus	0.5386949645258994
genus	0.963922294112902
genus	0.2001183082031889
genus	0.7961687073283987
genus	0.13852615737008936
genus	0.6547619047619048
genus	0.5868417268607092
genus	0.7735849056603774
genus	0.24166091947189144
genus	0.0051813471502590676
genus	0.43352601156069365
genus	0.5250148592483415
genus	0.010101010101010102
genus	0.7276853703877504
genus	1.0862720674621105
genus	0.6151807193029835
genus	0.3649657518178932
genus	0.3354543832786899
genus	0.15789473684210525
genus	0.5492957746478874
genus	0.4452614619372094
genus	0.4324817235172726
genus	0.44624466004200036
genus	0.1111111111111111
genus	0.7669837998270197
genus	1.5874374882657014
genus	2.6740203198956767
genus	0.5663143697822708
genus	0.24459979523511427
genus	0.6725422285860032
genus	0.06666666666666667
genus	1.06032326723254
genus	0.030927835051546393
genus	0.2593780520369705
genus	1.0861185391100554
genus	0.9475576950385248
genus	0.2830264470932943
genus	0.07216494845360824
genus	0.34598628423066086
genus	0.598993211097601
genus	0.5395714717944692
genus	0.05971525908811067
genus	0.44767362913048786
genus	0.42570925959206257
genus	1.0409458531476599
genus	0.3077856566691166
genus	0.3556648972905001
genus	0.8560786433429443
genus	0.4906550900412951
genus	0.33726748188765987
genus	0.20930232558139536
genus	0.14558080789134803
genus	0.07692307692307693
genus	0.02736860047802434
genus	0.0625
genus	0.6769579541549252
genus	0.04562996813138953
genus	0.8725163163071635
genus	0.4064298035149307
genus	0.1509433962264151
genus	0.5843771031101884
genus	0.034482758620689655
genus	0.5049767706885703
genus	0.4117647058823529
genus	0.34104841993878937
genus	0.018867924528301886
genus	0.1949685534591195
genus	0.2084932683376873
genus	0.44951215134663575
genus	0.4964032395630387
genus	1.485091451060684
genus	1.8963093508368434
genus	0.07079646017699115
genus	1.022645021340671
genus	1.217753337226365
genus	0.3142696805273545
genus	0.2608695652173913
genus	0.26267590495887616
genus	0.08247860988423225
genus	0.2857142857142857
genus	0.07964601769911504
genus	0.2871857767671855
genus	1.0033666635880818
genus	0.34866076958045966
genus	0.5275590551181102
genus	0.6799426459240663
genus	0.018608073189119674
genus	0.14299486306926387
genus	0.5418013749884912
genus	0.1804163659431433
genus	0.2857142857142857
genus	0.5291502622129182
genus	0.8724377748551431
genus	0.4444444444444444
genus	0.44194173824159216
genus	0.41837389398241986
genus	0.5558908401721376
genus	0.09837313794352529
genus	0.6659349726175238
genus	0.16637806616154058
genus	0.3971686343395193
genus	1.5507060321936141
genus	1.260491771560941
genus	0.26096070999199394
genus	0.01098901098901099
genus	0.34238086708381554
genus	1.3540955899512137
genus	0.4805525451385671
genus	0.2647767294540115
genus	0.8096685235960092
genus	0.6404341239127219
genus	0.44565350681351523
genus	0.31868871959954903
genus	0.030303030303030304
genus	0.8006377641754772
genus	0.5136971541723319
genus	0.4713375796178344
genus	0.4638564210922629
genus	0.04094598506611605
genus	0.4
genus	0.026923069547702756
genus	0.572289878079556
genus	0.3674202882883132
genus	0.30452455498656983
genus	0.2597535114562828
genus	0.5446219978682526
genus	0.0751757805240119
genus	0.5696543885980161
genus	0.3469387755102041
genus	0.2398118698933373
genus	1.1321667311131611
genus	1.0608319525197574
genus	0.08838834764831845
genus	0.8333782039201834
genus	0.4117647058823529
genus	0.03225806451612903
genus	0.3809864461257063
genus	0.291161615782696
genus	0.37044678863435754
genus	0.9913576104308597
genus	0.20721166022697998
genus	0.3934273954305215
genus	0.0550243733349109
genus	0.4423311173461918
genus	0.23096179524763835
genus	0.010398629135096286
genus	0.3835616438356164
genus	0.3140081753959615
genus	0.37400725829605463
genus	0.15728518338013164
genus	0.02857142857142857
genus	0.1767766952966369
genus	1.2852434263428616
genus	0.45847518793515246
genus	0.6470373374800047
genus	0.2777777777777778
genus	0.5238745166132917
genus	0.080869237238335
genus	0.9422652042868965
genus	0.5643806515542247
genus	0.4861359120657514
genus	0.2203625893428669
genus	1.0465789953908085
genus	0.7936593736129958
genus	0.9300728072425155
genus	0.5951768633919109
genus	0.05248638810814779
genus	0.6408283707801669
genus	0.4991666593306538
genus	0.8456847885493232
genus	0.433589667773576
genus	0.7992460070136174
genus	0.8589855058978505
genus	0.7103346842380147
genus	0.09090909090909091
genus	0.7802205293351568
genus	0.4765281739443443
genus	0.3928371006591931
genus	0.35102984348089894
genus	0.4085883224151159
genus	0.2328767123287671
genus	0.1927124133940223
genus	0.44724041984097146
genus	0.29634225522818614
genus	0.3925102192449519
genus	0.1896551724137931
genus	0.4585888456284901
genus	0.36174490321219455
genus	0.47213363908173134
genus	0.06976744186046512
genus	0.014285714285714285
genus	0.34527542624176827
genus	0.7848621558183149
genus	1.230135160938705
genus	0.09447549859466604
genus	0.21917808219178084
genus	0.546930800724598
genus	0.005291005291005291
genus	0.1294828921588377
genus	0.606621725694387
genus	0.6826475562572186
genus	0.24635889117369908
genus	0.5073425368566508
genus	0.5272971512853053
genus	0.1795996332937728
genus	0.26229754097208
genus	0.5460529731859364
genus	0.10911949416886625
genus	0.18129460268823727
genus	0.49564564933253036
genus	0.397181686543794
genus	0.2
genus	0.18518518518518517
genus	0.3862919275459911
genus	0.717643074452825
genus	0.31706378246144784
genus	0.015384615384615385
genus	0.13792107243718135
genus	0.5134978091481988
genus	0.568617016539915
genus	0.4647140001385554
genus	0.6
genus	0.09846466807299846
genus	0.24000921086232607
genus	0.6045352712547833
genus	0.8166850394601671
genus	0.410344689869692
genus	0.21821789023599236
genus	0.3468640316108077
genus	0.21944146358430777
genus	1.0796287637336832
genus	0.397593021050298
genus	0.20812324545276675
genus	0.5882352941176471
genus	0.27222993723050254
genus	0.19886276014288928
genus	0.5811565038653809
genus	0.11538461538461539
genus	0.49500333937769003
genus	0.5477178423236515
genus	1.8350283250384223
genus	1.2861628497329014
genus	0.075
genus	0.4181721578362315
genus	0.5172445013252434
genus	1.9054203555388871
genus	0.21712975088578526
genus	0.5645794895318107
genus	0.6695573992650939
genus	0.24033512973589857
genus	0.46764183802405046
genus	0.5975581396686704
genus	0.1724137931034483
genus	0.353531072416905
genus	0.21875
genus	0.3948044347996014
genus	0.8410001748510483
genus	0.275263321883133
genus	0.04337297231253427
genus	0.5867333295458849
genus	0.47098306237049803
genus	0.9048122021211179
genus	0.7005180511086744
genus	0.6044680800457418
genus	0.06776309271789384
genus	0.37088929574972485
genus	1.1010583618327368
genus	1.0391555634284266
genus	0.037113480951260276
genus	0.8749911758216107
genus	0.7059008957784977
genus	0.5086157527705114
genus	1.5962517199494788
genus	0.43475055369726806
genus	0.23076923076923078
genus	0.2994298284353631
genus	0.3793103448275862
genus	0.47134697278119864
genus	0.5644770108272289
genus	0.09219858156028368
genus	0.21332497411606235
genus	0.05263157894736842
genus	0.0425531914893617
genus	1.1595626206632978
genus	0.14285714285714285
genus	1.23994153040713
genus	0.5407948527734887
genus	0.4810190530806503
genus	0.7645584597634063
genus	0.4818884096477935
genus	0.6513739006690258
genus	0.2263767784270647
genus	0.8225455049068725
genus	0.07692307692307693
genus	0.42607330535773014
genus	0.30303030303030304
genus	0.39510282352701176
genus	1.4086956521739131
genus	0.282842712474619
genus	0.06382978723404255
genus	0.1382776467700181
genus	0.01818181818181818
genus	0.052567211480337994
genus	0.03255813953488372
genus	0.6585756353250056
genus	0.5790039134842881
genus	0.28121456692899327
genus	0.6
genus	0.6761504392487385
genus	0.30199337741083
genus	0.12805044880859404
genus	0.4451685756148148
genus	0.6707745543658086
genus	0.4117647058823529
genus	0.3555357426568234
genus	0.2167461180878505
genus	0.32014973667527113
genus	0.4040610178208843
genus	0.7921782763299516
genus	1.9636325499988123
genus	0.5835702709376378
genus	0.6031211477349757
genus	1.0617625208664032
genus	0.019230769230769232
genus	0.7392479985132088
genus	0.09615384615384616
genus	0.07071067811865475
genus	0.8961551774404094
genus	0.723115287918046
genus	1.5822702116974525
genus	0.07657767046232157
genus	0.589294980843696
genus	0.43304500671331514
genus	0.32501621833397787
genus	0.5303300858899106
genus	0.3610050398110805
genus	0.17246506858208474
genus	0.0744322927564787
genus	0.41399826638588927
genus	0.7553106254967434
genus	0.11070570044072042
genus	0.6895122456171232
genus	0.3809652636932692
genus	0.2510309322088014
genus	0.5391705069124424
genus	0.047619047619047616
genus	0.5390853854854809
genus	0.023255813953488375
genus	0.25
genus	0.2875659737000289
genus	0.037037037037037035
genus	0.34415310259344073
genus	0.7702929110464314
genus	0.4811318834512596
genus	0.9172745483909464
genus	1.1598789394824989
genus	0.41021370105161303
genus	0.2510301150648401
genus	0.5471698113207547
genus	2.6376672028076444
genus	0.03534797566467096
genus	0.4857142857142857
genus	0.6525273854031508
genus	0.8216891202764113
genus	0.12629870978165578
genus	0.20946463311488067
genus	0.22152321029446928
genus	0.3380281690140845
genus	0.6302953582611293
genus	0.6071492780868786
genus	0.7408807660414984
genus	1.789901916958352
genus	0.462069521860998
genus	0.15826048840199922
genus	0.07331370418032097
genus	0.3939393939393939
genus	0.08118546572061364
genus	0.31098702407875733
genus	0.6203846602343294
genus	0.009900990099009901
genus	0.10526315789473684
genus	0.8665322026365894
genus	0.030303030303030304
genus	0.5608422806642682
genus	0.09523809523809523
genus	0.15789473684210525
genus	0.0410958904109589
genus	0.4450833332688599
genus	1.7052873886294977
genus	0.4145306736569328
genus	0.9730644525443847
genus	0.3552631578947369
genus	0.5906294980609066
genus	0.37166044703367795
genus	0.5588752138440181
genus	0.3975879797907443
genus	1.1370355913284238
genus	0.46067915649004926
genus	0.9724155470263989
genus	0.007308231255564883
genus	0.042973504259354
genus	0.5162998222287295
genus	0.24962234487034168
