type	location
VFG	0.1323529411764706
VFG	0.10810810810810811
VFG	0.12307692307692308
VFG	0.12307692307692308
VFG	0.12121212121212122
VFG	0.12162162162162163
VFG	0.12121212121212122
VFG	0.1111111111111111
VFG	0.12121212121212122
VFG	0.8923076923076924
VFG	0.9436619718309859
VFG	0.8939393939393939
VFG	0.13636363636363635
VFG	0.8939393939393939
VFG	0.12121212121212122
VFG	0.11940298507462686
VFG	0.125
VFG	0.9361702127659575
VFG	0.12121212121212122
VFG	0.8805970149253731
VFG	0.15625
VFG	0.05970149253731343
VFG	0.06557377049180328
VFG	0.8955223880597015
VFG	0.8955223880597015
VFG	0.12121212121212122
VFG	0.0625
VFG	0.12121212121212122
VFG	0.11428571428571428
VFG	0.19230769230769232
VFG	0.9545454545454546
VFG	0.5882352941176471
VFG	0.12121212121212122
VFG	0.12307692307692308
VFG	0.06557377049180328
VFG	0.0625
VFG	0.12121212121212122
VFG	0.6470588235294118
VFG	0.12903225806451613
VFG	0.12307692307692308
VFG	0.8870967741935484
VFG	0.06557377049180328
VFG	0.12121212121212122
VFG	0.06349206349206349
VFG	0.12903225806451613
VFG	0.12903225806451613
VFG	0.8939393939393939
VFG	0.13432835820895522
VFG	0.12307692307692308
VFG	0.8985507246376812
